app_id,title,description
f154ef1d-75df-4289-bbe2-6b2935fbf1b0,,"Content is created by our team, approved by you, and posted in minutes"
f154ef1d-75df-4289-bbe2-6b2935fbf1b0,,"Grow without limits on Facebook, Instagram, Twitter, TikTok, LinkedIn and more"
f154ef1d-75df-4289-bbe2-6b2935fbf1b0,,Upload your brand guidelines to ensure consistency with your store
f154ef1d-75df-4289-bbe2-6b2935fbf1b0,,No commitment - start and stop anytime you want with flexible subscription
c770d1f6-f553-4f1f-a45b-fd4956b2aebb,,Make bulk edits to all key product data
c770d1f6-f553-4f1f-a45b-fd4956b2aebb,,Schedule updates with ease
c770d1f6-f553-4f1f-a45b-fd4956b2aebb,,Rollback any changes made for
5f1d0997-ad08-43c7-a835-08a8cb9e463a,,Create single or multiple consignments with your customer orders.
5f1d0997-ad08-43c7-a835-08a8cb9e463a,,Print single or multiple shipping labels for shipments.
5f1d0997-ad08-43c7-a835-08a8cb9e463a,,Track & trace shipments.
5fb72a4d-7eb4-4f84-ac24-f7d8f74f790d,,It offers an easy connection to the Shiptoboxes panel with secure authentication
5fb72a4d-7eb4-4f84-ac24-f7d8f74f790d,,Your orders from your customers are periodically reflected on your panel
5fb72a4d-7eb4-4f84-ac24-f7d8f74f790d,,You can easily ship your daily orders just a few clicks
4e78300c-60cd-4275-9966-d63c39d2dee0,,Visually build and deliver omnichannel campaigns based on your users’ behavior
4e78300c-60cd-4275-9966-d63c39d2dee0,,"Deliver personalized upsells and cross-sells via site messages, emails and SMS"
4e78300c-60cd-4275-9966-d63c39d2dee0,,Track user events and create dynamic segments based on their shopping behavior
4e78300c-60cd-4275-9966-d63c39d2dee0,,Get a complete view of each customer by identifying them across all channels.
4e78300c-60cd-4275-9966-d63c39d2dee0,,Act upon predicted customer purchasing behavior with AI scoring engine
5f2eb214-f825-4fff-884e-b47c0393b15c,,"View, filter search and edit all your metafields in one click!"
5f2eb214-f825-4fff-884e-b47c0393b15c,,Update your metafields value directly within the app.
5f2eb214-f825-4fff-884e-b47c0393b15c,,Import & Export your metafields.
5f2eb214-f825-4fff-884e-b47c0393b15c,,"Upload files, images & videos within the app."
5f2eb214-f825-4fff-884e-b47c0393b15c,,Retrieve the liquid syntax of your metafields.
704fb2b4-141e-48bf-85d7-831e6131cee0,,Auto-generate table of contents without altering your content.
704fb2b4-141e-48bf-85d7-831e6131cee0,,Streamlined content navigation with Easy Table Of Content.
704fb2b4-141e-48bf-85d7-831e6131cee0,,Boost reader engagement and enhance their browsing experience.
704fb2b4-141e-48bf-85d7-831e6131cee0,,Customize your TOC effortlessly via our user-friendly dashboard.
704fb2b4-141e-48bf-85d7-831e6131cee0,,Selective TOC display gives you control over content presentation.
28c2f11f-dbc0-40ff-8062-828e41005d48,,Recover profits by nudging people to come back to your shop.
28c2f11f-dbc0-40ff-8062-828e41005d48,,"Use animations, emoji's and text combination to get attention."
28c2f11f-dbc0-40ff-8062-828e41005d48,,Customise event the favicon to get extra attention.
28c2f11f-dbc0-40ff-8062-828e41005d48,,Use already prepared assets for different events.
28c2f11f-dbc0-40ff-8062-828e41005d48,,Use only two clicks to setup your shop.
566140c0-985d-4807-99f0-59b3218a694c,,Provide a panel for customers to design sunglasses
566140c0-985d-4807-99f0-59b3218a694c,,Customers can choose their preferred lenses and frames
566140c0-985d-4807-99f0-59b3218a694c,,"Merchants can upload frames, lenses and temples that customers can choose"
566140c0-985d-4807-99f0-59b3218a694c,,Merchants can check and download customer's design details
56457ef6-3c5a-429f-b75f-422d0fcb36e8,,可供设计的品类齐全，足够覆盖各个营销热点，如各大节日、家庭聚会、公司团建、时事热点等。
56457ef6-3c5a-429f-b75f-422d0fcb36e8,,提供吊牌、感谢信、定制鞋盒等配件定制，祝您轻松打造自有品牌。
56457ef6-3c5a-429f-b75f-422d0fcb36e8,,提供完善的在线设计器，使用简便、实时预览、效果逼真、修改方便，所见即所得。
56457ef6-3c5a-429f-b75f-422d0fcb36e8,,全部商品无需起订量，一件也能生产发货，让您没有库存压力、没有资金烦恼。
2b918ef9-aff0-4aa8-bde6-b0def008dcef,,Dashboard page shows top metrics with one click access to invoices.
2b918ef9-aff0-4aa8-bde6-b0def008dcef,,Users can also search entire list of invoices based on all of displayed details
2b918ef9-aff0-4aa8-bde6-b0def008dcef,,User also have functionality to export list of invoices.
2b918ef9-aff0-4aa8-bde6-b0def008dcef,,Simplified interface to send invoices in few clicks.
2b918ef9-aff0-4aa8-bde6-b0def008dcef,,Email template editing using editor to allow user to customize content of emails
0d817849-2791-41f2-9107-cb376c7b0d5c,,"100+ features: price lists, B2B payments, quantity rules, order limits & more"
0d817849-2791-41f2-9107-cb376c7b0d5c,,"Self-service: place B2B orders, track orders, shopping lists, rapid checkout"
0d817849-2791-41f2-9107-cb376c7b0d5c,,Sales agent ordering: empower your sales reps to manage B2B customer accounts
0d817849-2791-41f2-9107-cb376c7b0d5c,,"International: multi-language, B2B multi-currency, support for Shopify Markets"
0d817849-2791-41f2-9107-cb376c7b0d5c,,"Blended store: compatible with your existing Shopify store, combine B2C & B2B"
65d99ec1-d0be-4c28-b252-70dec825ed70,,Automatically fetch your Shopify sales data with a singe click in real time
65d99ec1-d0be-4c28-b252-70dec825ed70,,Auto export transactions into Xero/ Quickbooks on a schedule that suits you
65d99ec1-d0be-4c28-b252-70dec825ed70,,"Create a summary of your transactions by day, or month with Rollups"
05d11266-bc3e-40ec-934f-d7feaa4732bf,,Genera video reviews de tus productos con personajes realistas de IA en 24hrs
05d11266-bc3e-40ec-934f-d7feaa4732bf,,"Elije la zona de sudamerica y las cualidades de tu personaje, sexo, voz, estilo."
05d11266-bc3e-40ec-934f-d7feaa4732bf,,Genera mayor engagement utilizando una review que puedes promocionar en redes.
08714cc2-f1ea-4ae4-b3cd-768fa1ad6c96,,Sync order information to Parcelport
08714cc2-f1ea-4ae4-b3cd-768fa1ad6c96,,Send back fulfilment and tracking information to your e-store
08714cc2-f1ea-4ae4-b3cd-768fa1ad6c96,,Batch process orders via Parcelport
7ae7563b-82f5-422c-9303-f375823a62f9,,Automatically receive orders for fulfillment and push out tracking updates.
7ae7563b-82f5-422c-9303-f375823a62f9,,Automatically sync stock levels for available inventory.
7ae7563b-82f5-422c-9303-f375823a62f9,,Map shipping methods and SKU listings to appropriate warehouse equivalents.
1b83cc63-96af-42aa-a23f-63da4c3f8f1b,,Year on Year (YoY) sales reporting
1b83cc63-96af-42aa-a23f-63da4c3f8f1b,,Best/Worst Performing Product reports by value or volume
1b83cc63-96af-42aa-a23f-63da4c3f8f1b,,Report on your most frequent customers by value or volume
0733b522-5201-4e83-b047-cb180987eb48,,It will help you to gain market share of this disabled customer group
0733b522-5201-4e83-b047-cb180987eb48,,In Built Text To Speech option
0733b522-5201-4e83-b047-cb180987eb48,,Responsive and highly customizable
0733b522-5201-4e83-b047-cb180987eb48,,Most Shopify themes are compatible with flexible accessibility settings
6d537e89-42cb-48e1-b1b9-aae3fbeda471,,"Reorder, hide, or change the name of payment methods on the checkout page"
6d537e89-42cb-48e1-b1b9-aae3fbeda471,,Unlimited rules to hide/rename/sort payment methods
6d537e89-42cb-48e1-b1b9-aae3fbeda471,,Rename payment options by country / language or any other condition that you set
6d537e89-42cb-48e1-b1b9-aae3fbeda471,,Hide Cash on Delivery (COD) in countries / locations that you set
6d537e89-42cb-48e1-b1b9-aae3fbeda471,,Hide express checkout options to have better control over your checkout
6bea46b4-89c3-4078-9449-47bb83ab843a,,"A/B test prices, titles, descriptions, and images to optimize conversion"
6bea46b4-89c3-4078-9449-47bb83ab843a,,"Track views, add to carts, orders + revenue to see what changes work best"
6bea46b4-89c3-4078-9449-47bb83ab843a,,A/B test post purchase upsells to increase AOV + boost revenue
eef4b07c-aa56-4ad4-8788-e64e7b54d774,,Allow customers check their order status right from the Messenger
eef4b07c-aa56-4ad4-8788-e64e7b54d774,,Reduce customer questions by providing self-serve order information
eef4b07c-aa56-4ad4-8788-e64e7b54d774,,Save your support team time with order details in the Inbox
f0bb2d2d-50cb-4b0a-aa22-352b9abd7e67,,No need for detailed metadata
f0bb2d2d-50cb-4b0a-aa22-352b9abd7e67,,Simple setup process
f0bb2d2d-50cb-4b0a-aa22-352b9abd7e67,,"Shows relevant, similar products using AI"
f0bb2d2d-50cb-4b0a-aa22-352b9abd7e67,,Built for any number of products
f0bb2d2d-50cb-4b0a-aa22-352b9abd7e67,,Automatic Button placement in your store
89000a8b-4928-43b1-ac52-76f20765b5c2,,Wide range of customizable layouts to design the Team and About Us page.
89000a8b-4928-43b1-ac52-76f20765b5c2,,Simple user interface will let you make the most of your landing page.
89000a8b-4928-43b1-ac52-76f20765b5c2,,Easy to add team profiles with photos.
89000a8b-4928-43b1-ac52-76f20765b5c2,,"Add images, videos, change colors and fonts the way you want."
89000a8b-4928-43b1-ac52-76f20765b5c2,,No coding skills required.
db53ea28-25b2-4a95-944a-37d7df2b184e,,Import custom product with features to your store easier
db53ea28-25b2-4a95-944a-37d7df2b184e,,Customization improves shopping experience and conversion rates
db53ea28-25b2-4a95-944a-37d7df2b184e,,"Shipping is guaranteed to be fast, and customers are bound to be happy!"
db53ea28-25b2-4a95-944a-37d7df2b184e,,Automatically track and sync shipping information
07090ce0-a6a2-4ac3-8316-6a699df77c58,,Add a customizable HTML Sitemap
07090ce0-a6a2-4ac3-8316-6a699df77c58,,Link your XML sitemap for Google SEO
07090ce0-a6a2-4ac3-8316-6a699df77c58,,Customize your sitemap with unique layouts and styles
07090ce0-a6a2-4ac3-8316-6a699df77c58,,Use rules to automatically display new content on your HTML sitemap
0555adb5-e666-4b9d-9c09-59f728164a79,,Seamless loyalty across channels—reward online and in-store (POS) shoppers alike
0555adb5-e666-4b9d-9c09-59f728164a79,,Maximize revenue per customer with VIP Tier: points multipliers & custom rewards
0555adb5-e666-4b9d-9c09-59f728164a79,,Expand globally with 250+ languages showcase and multi-currency discounts
0555adb5-e666-4b9d-9c09-59f728164a79,,"Enhance customer personalization with full name, age, gender & phone number data"
0555adb5-e666-4b9d-9c09-59f728164a79,,Need advanced customization? Our Exclusive Package is perfect for enterprises!
349731f0-562f-43db-b8fd-976d64398fe7,,Print Australia Post MyPost Business labels using your band savings.
349731f0-562f-43db-b8fd-976d64398fe7,,"Print in different label layouts (A6, A4 or A4 four labels per page)."
349731f0-562f-43db-b8fd-976d64398fe7,,Compare and save on shipping rates
349731f0-562f-43db-b8fd-976d64398fe7,,Split order into multiple shipments.
349731f0-562f-43db-b8fd-976d64398fe7,,Automatically add the tracking number to the order and mark it as fulfilled
40c27bb4-0f0f-4b97-aec1-5f7abbc8536a,,Generate new Product Backgrounds with AI - no professional design skills needed
40c27bb4-0f0f-4b97-aec1-5f7abbc8536a,,"Easily add more product images, get your Customer Engagement and Increase Sales"
40c27bb4-0f0f-4b97-aec1-5f7abbc8536a,,Automate & Optimise your Visual Content Process - Do more with less
40c27bb4-0f0f-4b97-aec1-5f7abbc8536a,,Enhance and Enrich product images and gallery - make your customers Linger
40c27bb4-0f0f-4b97-aec1-5f7abbc8536a,,High quality Remove and Generate Background - Seamlessly blend with your product
0ce90dd0-82b7-4a31-8330-bb71d10a7113,,Migrate from 140+ platforms or files (CSV/Excel/XML/Database) to Shopify (Plus)
0ce90dd0-82b7-4a31-8330-bb71d10a7113,,Free Demo is always available to see how your data will appear on Shopify
0ce90dd0-82b7-4a31-8330-bb71d10a7113,,"Migrate data in 3 simple steps. Keep selling while migrating, no store down time"
0ce90dd0-82b7-4a31-8330-bb71d10a7113,,Customize the migration according to customer requirements.
0ce90dd0-82b7-4a31-8330-bb71d10a7113,,"No technical skill required, 24/7 live support, 30-day money-back guarantee."
b97ed844-a21b-4890-946e-0ff24dd5ea54,,Automatically group products using metafields and tags
b97ed844-a21b-4890-946e-0ff24dd5ea54,,Use simple liquid syntax to access referenced product data.
b97ed844-a21b-4890-946e-0ff24dd5ea54,,Configurable app blocks for a plug and play experience
81c867a6-c382-431f-af4b-e3227cf46c47,,Keep your Add to Cart button visible no matter where you are on a product page
81c867a6-c382-431f-af4b-e3227cf46c47,,"One click setup, works with all themes"
81c867a6-c382-431f-af4b-e3227cf46c47,,"Optimized for mobile shoppers, loads super fast"
81c867a6-c382-431f-af4b-e3227cf46c47,,Customize the design to match your store's look and feel
81c867a6-c382-431f-af4b-e3227cf46c47,,Custom code support to integrate with any cart
a7cc5c85-972f-4481-84fa-b95c7042725a,,Identifies billable weight as the greater of actual or dimensional weight.
a7cc5c85-972f-4481-84fa-b95c7042725a,,Support for products that ship as multiple packages.
a7cc5c85-972f-4481-84fa-b95c7042725a,,Automatically detect address type and capture the residential delivery fee.
a7cc5c85-972f-4481-84fa-b95c7042725a,,Limit Ground service by transit time to protect perishable products.
a7cc5c85-972f-4481-84fa-b95c7042725a,,Specify order cut-off times and lead-times for accurate delivery estimates.
c738a1de-972a-40ff-90a9-40e153a43522,,Flexibility: Allow users to choose the nearest pickup point.
c738a1de-972a-40ff-90a9-40e153a43522,,Convenience: Let users collect their order whenever they want.
c738a1de-972a-40ff-90a9-40e153a43522,,Cost Savings: Shipments to pickup points are often cheaper.
c738a1de-972a-40ff-90a9-40e153a43522,,Enhanced Experience: More delivery options improve the user experience.
c738a1de-972a-40ff-90a9-40e153a43522,,Time Optimization: Print labels directly from Shopify.
a643a301-c1ef-4df9-aec6-7f04eecf0000,,One on One customer service: Direct support to guide and resolve concerns.
a643a301-c1ef-4df9-aec6-7f04eecf0000,,Optimize your supply with Sendzo for quality products at great prices.
a643a301-c1ef-4df9-aec6-7f04eecf0000,,Streamline dropshipping: Our system automates from order to shipment.
a643a301-c1ef-4df9-aec6-7f04eecf0000,,Scale your brands with our custom packaging services.
a643a301-c1ef-4df9-aec6-7f04eecf0000,,Enjoy secure storage and reliable shipping with our warehousing service.
6ed0f092-5879-4be7-b5b4-8961b9f3a992,,Select what you want to backup and click to initiate it
6ed0f092-5879-4be7-b5b4-8961b9f3a992,,Select any of your backups u created and restore to it
6ed0f092-5879-4be7-b5b4-8961b9f3a992,,all your backups are secure and accessible in shopshift app page
64ddc12f-0c5e-43da-ae3e-82961f0275b5,,Create coming soon page or under construction page without coding experience.
64ddc12f-0c5e-43da-ae3e-82961f0275b5,,Collection customer emails while your store in the making with coming soon page.
64ddc12f-0c5e-43da-ae3e-82961f0275b5,,Building under construction page for your store awareness.
64ddc12f-0c5e-43da-ae3e-82961f0275b5,,Design an engaging coming soon page with little work in just 2 minutes.
64ddc12f-0c5e-43da-ae3e-82961f0275b5,,Allow customers to easily bypass the Coming Soon page by giving them a password.
76d491ba-1fa8-4a28-9c14-5fb27454aca6,,特定の条件に基づいて、指定した決済方法を非表示にします。
76d491ba-1fa8-4a28-9c14-5fb27454aca6,,お買い物金額の合計額・これまでのお買い物累計額に基づいて、決済方法を非表示にできます。
76d491ba-1fa8-4a28-9c14-5fb27454aca6,,カートに特定の商品を含む・含まないの条件に応じて、決済方法を非表示にできます。
76d491ba-1fa8-4a28-9c14-5fb27454aca6,,特定の顧客タグを含む・含まないの条件に応じて、決済方法を非表示にできます。
0bc53b72-3840-40fb-9b1b-d6121bbd483e,,Forecast Replenishment Quantities
0bc53b72-3840-40fb-9b1b-d6121bbd483e,,Identify slow-moving products
0bc53b72-3840-40fb-9b1b-d6121bbd483e,,"Set alerts at store, product, variant level"
0bc53b72-3840-40fb-9b1b-d6121bbd483e,,Get Daily/Hourly/Weekly emails
0bc53b72-3840-40fb-9b1b-d6121bbd483e,,Realtime Web Report
89f38727-cacf-4f2e-89b3-d0bdd003582e,,Identify revenue growth opportunities with AI-driven marketing recommendations.
